num	year	budget	budget_o	order	gp	boxoffice_o	bo	cpi	link	title	poster
24	1984	9.5	9.5	1	FALSE	34.901614	34.901614	105.0	http://en.wikipedia.org/wiki/Places_in_the_Heart	Places in the Heart	1984-nm-PlacesintheHeart.jpg
87	1984	14.4	14.4	2	FALSE	34.700291	34.700291	105.0	http://en.wikipedia.org/wiki/The_Killing_Fields_(film)	The Killing Fields	1984-nm-TheKillingFields.jpg
88	1984	ERR Theatrical release poster	ERR Theatrical release poster	3	FALSE	21.821347	21.821347	105.0	http://en.wikipedia.org/wiki/A_Soldier%27s_Story	A Soldier's Story	1984-nm-ASoldiersStory.jpg
163	1983	27	27	4	FALSE	ERR  21.192102 (USA) 	ERR  21.192102 (USA) 	97.9	http://en.wikipedia.org/wiki/The_Right_Stuff_(film)	The Right Stuff	1983-nm-TheRightStuff.jpg
85	1983	8	8	0	TRUE	108.423489	108.423489	97.9	http://en.wikipedia.org/wiki/Terms_of_Endearment	Terms of Endearment	1983-gp-TermsofEndearment.jpg
86	1983	None	None	1	FALSE	56.342711	56.342711	97.9	http://en.wikipedia.org/wiki/The_Big_Chill_(film)	The Big Chill	1983-nm-TheBigChill.jpg
341	1983	4.5	4.5	2	FALSE	8.44	8.44	97.9	http://en.wikipedia.org/wiki/Tender_Mercies	Tender Mercies	1983-nm-TenderMercies.jpg
162	1983	None	None	3	FALSE	5.310748	5.310748	97.9	http://en.wikipedia.org/wiki/The_Dresser	The Dresser	1983-nm-TheDresser.jpg
381	1982	ERR GBP£13 million 	ERR GBP£13 million 	0	TRUE	ERR  52.767889(North America) 	ERR  52.767889(North America) 	94.5	http://en.wikipedia.org/wiki/Gandhi_(film)	Gandhi	1982-gp-Gandhi.png
340	1982	10.5	10.5	1	FALSE	792.910554	792.910554	94.5	http://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial	E.T. the Extra-Terrestrial	1982-nm-ETtheExtraTerrestrial.jpg
160	1982	21	21	2	FALSE	177.2	177.2	94.5	http://en.wikipedia.org/wiki/Tootsie	Tootsie	1982-nm-Tootsie.jpg
161	1982	16	16	3	FALSE	53.97725	53.97725	94.5	http://en.wikipedia.org/wiki/The_Verdict	The Verdict	1982-nm-TheVerdict.jpg
159	1982	5	5	4	FALSE	16	16	94.5	http://en.wikipedia.org/wiki/Missing_(film)	Missing	1982-nm-Missing.jpg
475	1981	18	18	1	FALSE	389.925971	389.925971	91.6	http://en.wikipedia.org/wiki/Raiders_of_the_Lost_Ark	Raiders of the Lost Ark	1981-nm-RaidersoftheLostArk.jpg
339	1981	15	15	2	FALSE	119.285432	119.285432	91.6	http://en.wikipedia.org/wiki/On_Golden_Pond_(1981_film)	On Golden Pond	1981-nm-OnGoldenPond.jpg
385	1981	ERR £3 million 	ERR £3 million 	0	TRUE	58.972904	58.972904	91.6	http://en.wikipedia.org/wiki/Chariots_of_Fire	Chariots of Fire	1981-gp-ChariotsofFire.jpg
158	1981	32	32	3	FALSE	50	50	91.6	http://en.wikipedia.org/wiki/Reds_(film)	Reds	1981-nm-Reds.jpg
40	1981	7.2	7.2	4	FALSE	12.729675	12.729675	91.6	http://en.wikipedia.org/wiki/Atlantic_City_(1980_film)	Atlantic City	1981-nm-AtlanticCity.jpg
338	1980	35	35	3	FALSE	None	None	81.45	http://en.wikipedia.org/wiki/Tess_(film)	Tess	1980-nm-Tess.jpg
157	1980	5	5	4	FALSE	ERR  26.010864 (USA) 	ERR  26.010864 (USA) 	81.45	http://en.wikipedia.org/wiki/The_Elephant_Man_(film)	The Elephant Man	1980-nm-TheElephantMan.jpg
156	1980	15	15	1	FALSE	67.182787	67.182787	81.45	http://en.wikipedia.org/wiki/Coal_Miner%27s_Daughter	Coal Miner's Daughter	1980-nm-CoalMinersDaughter.jpg
155	1980	6	6	0	TRUE	54.766923	54.766923	81.45	http://en.wikipedia.org/wiki/Ordinary_People	Ordinary People	1980-gp-OrdinaryPeople.jpg
474	1980	18	18	2	FALSE	23.380203	23.380203	81.45	http://en.wikipedia.org/wiki/Raging_Bull	Raging Bull	1980-nm-RagingBull.jpg
152	1979	8	8	0	TRUE	106.26	106.26	71.5	http://en.wikipedia.org/wiki/Kramer_vs._Kramer	Kramer vs. Kramer	1979-gp-KramervsKramer.jpg
336	1979	31.5	31.5	1	FALSE	83.471511	83.471511	71.5	http://en.wikipedia.org/wiki/Apocalypse_Now	Apocalypse Now	1979-nm-ApocalypseNow.jpg
153	1979	12	12	2	FALSE	37.823676	37.823676	71.5	http://en.wikipedia.org/wiki/All_That_Jazz_(film)	All That Jazz	1979-nm-AllThatJazz.jpg
337	1979	4.5	4.5	3	FALSE	22.228	22.228	71.5	http://en.wikipedia.org/wiki/Norma_Rae	Norma Rae	1979-nm-NormaRae.jpg
154	1979	2.3	2.3	4	FALSE	20	20	71.5	http://en.wikipedia.org/wiki/Breaking_Away	Breaking Away	1979-nm-BreakingAway.jpg
150	1978	15	15	1	FALSE	98.8	98.8	63.9	http://en.wikipedia.org/wiki/Heaven_Can_Wait_(1978_film)	Heaven Can Wait	1978-nm-HeavenCanWait.jpg
334	1978	15	15	0	TRUE	50	50	63.9	http://en.wikipedia.org/wiki/The_Deer_Hunter	The Deer Hunter	1978-gp-TheDeerHunter.jpg
151	1978	2.3	2.3	2	FALSE	35	35	63.9	http://en.wikipedia.org/wiki/Midnight_Express_(film)	Midnight Express	1978-nm-MidnightExpress.jpg
380	1978	3	3	3	FALSE	32.653905	32.653905	63.9	http://en.wikipedia.org/wiki/Coming_Home_(1978_film)	Coming Home	1978-nm-ComingHome.jpg
335	1978	2.515	2.515	4	FALSE	24	24	63.9	http://en.wikipedia.org/wiki/An_Unmarried_Woman	An Unmarried Woman	1978-nm-AnUnmarriedWoman.jpg
0	1977	None	None	4	FALSE	ERR  33.6  16.8(rentals)	ERR  33.6  16.8(rentals)	59.1	http://en.wikipedia.org/wiki/The_Turning_Point_(1977_film)	The Turning Point	1977-nm-TheTurningPoint.jpeg
473	1977	11	11	1	FALSE	ERR  775.398007(Worldwide) 	775.39	59.1	http://en.wikipedia.org/wiki/Star_Wars_Episode_IV:_A_New_Hope	Star Wars	1977-nm-StarWars.jpg
149	1977	None	None	2	FALSE	83.7	83.7	59.1	http://en.wikipedia.org/wiki/The_Goodbye_Girl	The Goodbye Girl	1977-nm-TheGoodbyeGirl.jpg
379	1977	4	4	0	TRUE	38.251425	38.251425	59.1	http://en.wikipedia.org/wiki/Annie_Hall	Annie Hall	1977-gp-AnnieHall.jpg
333	1977	7.84	7.84	3	FALSE	20.7144	20.7144	59.1	http://en.wikipedia.org/wiki/Julia_(1977_film)	Julia	1977-nm-Julia.jpg
471	1976	None	None	3	FALSE	None	None	57.9	http://en.wikipedia.org/wiki/Bound_for_Glory_(film)	Bound for Glory	1976-nm-BoundforGlory.jpg
147	1976	8.5	8.5	4	FALSE	ERR  70.6 (United States)	ERR  70.6 (United States)	57.9	http://en.wikipedia.org/wiki/All_the_President%27s_Men_(film)	All the President's Men	1976-nm-AllthePresidentsMen.jpg
470	1976	1	1	0	TRUE	225	225	57.9	http://en.wikipedia.org/wiki/Rocky	Rocky	1976-gp-Rocky.jpg
472	1976	1.3	1.3	1	FALSE	28.262574	28.262574	57.9	http://en.wikipedia.org/wiki/Taxi_Driver	Taxi Driver	1976-nm-TaxiDriver.jpg
148	1976	3.8	3.8	2	FALSE	23.689877	23.689877	57.9	http://en.wikipedia.org/wiki/Network_(film)	Network	1976-nm-Network.jpg
144	1975	11	11	4	FALSE	ERR  20.0(US)  2.8(Germany) 9.5(rentals)	ERR  20.0(US)  2.8(Germany) 9.5(rentals)	52.5	http://en.wikipedia.org/wiki/Barry_Lyndon	Barry Lyndon	1975-nm-BarryLyndon.jpg
469	1975	9	9	1	FALSE	470.653	470.653	52.5	http://en.wikipedia.org/wiki/Jaws_(film)	Jaws	1975-nm-Jaws.jpg
143	1975	3	3	0	TRUE	108.981275	108.981275	52.5	http://en.wikipedia.org/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film)	One Flew Over the Cuckoo's Nest	1975-gp-OneFlewOvertheCuckoosNest.jpg
145	1975	1.8	1.8	2	FALSE	50	50	52.5	http://en.wikipedia.org/wiki/Dog_Day_Afternoon	Dog Day Afternoon	1975-nm-DogDayAfternoon.jpg
146	1975	2.2	2.2	3	FALSE	9.984123	9.984123	52.5	http://en.wikipedia.org/wiki/Nashville_(film)	Nashville	1975-nm-Nashville.jpg
141	1974	None	None	4	FALSE	None	None	47.2	http://en.wikipedia.org/wiki/Lenny_(film)	Lenny	1974-nm-Lenny.jpg
468	1974	13	13	0	TRUE	193	193	47.2	http://en.wikipedia.org/wiki/The_Godfather_Part_II	The Godfather Part II	1974-gp-TheGodfatherPartII.jpg
142	1974	14.265	14.265	1	FALSE	139.7	139.7	47.2	http://en.wikipedia.org/wiki/The_Towering_Inferno	The Towering Inferno	1974-nm-TheToweringInferno.jpg
139	1974	6	6	2	FALSE	29.2	29.2	47.2	http://en.wikipedia.org/wiki/Chinatown_(1974_film)	Chinatown	1974-nm-Chinatown.jpg
140	1974	1.6	1.6	3	FALSE	4.42	4.42	47.2	http://en.wikipedia.org/wiki/The_Conversation	The Conversation	1974-nm-TheConversation.jpg
332	1973	0.4	0.4	4	FALSE	ERR SEK 2.130705 (Sweden) 1.5 million (US) 	ERR SEK 2.130705 (Sweden) 1.5 million (US) 	42.9	http://en.wikipedia.org/wiki/Cries_and_Whispers	Cries and Whispers	1973-nm-CriesandWhispers.jpg
92	1973	10.497444	10.497444	1	FALSE	441.071011	441.071011	42.9	http://en.wikipedia.org/wiki/The_Exorcist_(film)	The Exorcist	1973-nm-TheExorcist.jpg
138	1973	5.5	5.5	0	TRUE	159.616327	159.616327	42.9	http://en.wikipedia.org/wiki/The_Sting	The Sting	1973-gp-TheSting.jpg
331	1973	0.775	0.775	2	FALSE	140	140	42.9	http://en.wikipedia.org/wiki/American_Graffiti	American Graffiti	1973-nm-AmericanGraffiti.jpg
23	1973	None	None	3	FALSE	16.8	16.8	42.9	http://en.wikipedia.org/wiki/A_Touch_of_Class_(film)	A Touch of Class	1973-nm-ATouchofClass.jpg
330	1972	1.6	1.6	4	FALSE	None	None	41.1	http://en.wikipedia.org/wiki/The_Emigrants_(film)	The Emigrants	1972-nm-TheEmigrants.jpg
467	1972	6.5	6.5	0	TRUE	286	286	41.1	http://en.wikipedia.org/wiki/The_Godfather	The Godfather	1972-gp-TheGodfather.jpg
329	1972	2	2	1	FALSE	46.122355	46.122355	41.1	http://en.wikipedia.org/wiki/Deliverance	Deliverance	1972-nm-Deliverance.jpg
499	1972	2.285	2.285	2	FALSE	42.765	42.765	41.1	http://en.wikipedia.org/wiki/Cabaret_(film)	Cabaret	1972-nm-Cabaret.jpg
137	1972	0.9	0.9	3	FALSE	16.889761	16.889761	41.1	http://en.wikipedia.org/wiki/Sounder_(film)	Sounder	1972-nm-Sounder.jpg
328	1971	ERR original movie poster	ERR original movie poster	4	FALSE	None	None	39.9	http://en.wikipedia.org/wiki/Nicholas_and_Alexandra	Nicholas and Alexandra	1971-nm-NicholasandAlexandra.jpg
134	1971	1.8	1.8	0	TRUE	ERR  51.7  75.0(rentals) 	ERR  51.7  75.0(rentals) 	39.9	http://en.wikipedia.org/wiki/The_French_Connection_(film)	The French Connection	1971-gp-TheFrenchConnection.jpg
135	1971	9	9	1	FALSE	83.387607	83.387607	39.9	http://en.wikipedia.org/wiki/Fiddler_on_the_Roof_(film)	Fiddler on the Roof	1971-nm-FiddlerontheRoof.jpg
136	1971	1.3	1.3	2	FALSE	29.133	29.133	39.9	http://en.wikipedia.org/wiki/The_Last_Picture_Show	The Last Picture Show	1971-nm-TheLastPictureShow.jpg
466	1971	2.2	2.2	3	FALSE	26.589355	26.589355	39.9	http://en.wikipedia.org/wiki/A_Clockwork_Orange_(film)	A Clockwork Orange	1971-nm-AClockworkOrange.jpg
327	1970	2.2	2.2	1	FALSE	136.397186	136.397186	39.0	http://en.wikipedia.org/wiki/Love_Story_(1970_film)	Love Story	1970-nm-LoveStory.jpg
132	1970	10.2	10.2	2	FALSE	100.489151	100.489151	39.0	http://en.wikipedia.org/wiki/Airport_(1970_film)	Airport	1970-nm-Airport.jpg
133	1970	3.025	3.025	3	FALSE	81.6	81.6	39.0	http://en.wikipedia.org/wiki/MASH_(film)	MASH	1970-nm-MASH.jpg
131	1970	12.625	12.625	0	TRUE	61.749765	61.749765	39.0	http://en.wikipedia.org/wiki/Patton_(film)	Patton	1970-gp-Patton.jpg
22	1970	1.6	1.6	4	FALSE	18.099091	18.099091	39.0	http://en.wikipedia.org/wiki/Five_Easy_Pieces	Five Easy Pieces	1970-nm-FiveEasyPieces.jpg
326	1969	None	None	4	FALSE	ERR  6.134264 (US/ Canada rentals) 	ERR  6.134264 (US/ Canada rentals) 	35.6	http://en.wikipedia.org/wiki/Anne_of_the_Thousand_Days	Anne of the Thousand Days	1969-nm-AnneoftheThousandDays.jpg
129	1969	6.825	6.825	1	FALSE	102.308889	102.308889	35.6	http://en.wikipedia.org/wiki/Butch_Cassidy_and_the_Sundance_Kid	Butch Cassidy and the Sundance Kid	1969-nm-ButchCassidyandtheSundanceKid.jpg
215	1969	3.2	3.2	0	TRUE	44.785053	44.785053	35.6	http://en.wikipedia.org/wiki/Midnight_Cowboy	Midnight Cowboy	1969-gp-MidnightCowboy.gif
366	1969	25	25	2	FALSE	ERR  26 million{{{1}}}	26	35.6	http://en.wikipedia.org/wiki/Hello,_Dolly!_(film)	Hello, Dolly!	1969-nm-HelloDolly.jpg
130	1969	None	None	3	FALSE	ERR  14.283305  7.1(rentals)	14.283305	35.6	http://en.wikipedia.org/wiki/Z_(film)	Z	1969-nm-Z.jpg
383	1968	0.78	0.78	4	FALSE	ERR  3.0(rentals) 	ERR  3.0(rentals) 	34.2	http://en.wikipedia.org/wiki/Rachel,_Rachel	Rachel, Rachel	1968-nm-RachelRachel.jpg
127	1968	10	10	0	TRUE	77.402877	77.402877	34.2	http://en.wikipedia.org/wiki/Oliver!_(film)	Oliver!	1968-gp-Oliver.jpg
128	1968	14.1	14.1	1	FALSE	58.5	58.5	34.2	http://en.wikipedia.org/wiki/Funny_Girl_(film)	Funny Girl	1968-nm-FunnyGirl.jpg
325	1968	0.85	0.85	2	FALSE	38.901218	38.901218	34.2	http://en.wikipedia.org/wiki/Romeo_and_Juliet_(1968_film)	Romeo and Juliet	1968-nm-RomeoandJuliet.jpg
324	1968	10	10	3	FALSE	22.276975	22.276975	34.2	http://en.wikipedia.org/wiki/The_Lion_in_Winter_(1968_film)	The Lion in Winter	1968-nm-TheLioninWinter.jpg
323	1967	17.015	17.015	4	FALSE	ERR  6.2(rentals) 	ERR  6.2(rentals) 	33.1	http://en.wikipedia.org/wiki/Doctor_Dolittle_(film)	Doctor Dolittle	1967-nm-DoctorDolittle.jpg
498	1967	3	3	1	FALSE	104.901839	104.901839	33.1	http://en.wikipedia.org/wiki/The_Graduate	The Graduate	1967-nm-TheGraduate.jpg
125	1967	2.5	2.5	2	FALSE	ERR  50.7 (domestic) 70.0  	70	33.1	http://en.wikipedia.org/wiki/Bonnie_and_Clyde_(film)	Bonnie and Clyde	1967-nm-BonnieandClyde.jpg
126	1967	4	4	3	FALSE	ERR  56.666667(Domestic)  70.0(Worldwide) 	70	33.1	http://en.wikipedia.org/wiki/Guess_Who%27s_Coming_to_Dinner	Guess Who's Coming to Dinner	1967-nm-GuessWhosComingtoDinner.jpg
124	1967	2	2	0	TRUE	24.379978	24.379978	33.1	http://en.wikipedia.org/wiki/In_the_Heat_of_the_Night_(film)	In the Heat of the Night	1967-gp-IntheHeatoftheNight.jpg
122	1966	ERR Originalfilm posterbyHoward Terpning	ERR Originalfilm posterbyHoward Terpning	0	TRUE	ERR Originalfilm posterbyHoward Terpning	ERR Originalfilm posterbyHoward Terpning	32.1	http://en.wikipedia.org/wiki/A_Man_for_All_Seasons_(1966_film)	A Man for All Seasons	1966-gp-AManforAllSeasons.gif
123	1966	7.5	7.5	1	FALSE	40	40	32.1	http://en.wikipedia.org/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film)	Who's Afraid of Virginia Woolf?	1966-nm-WhosAfraidofVirginiaWoolf.jpg
322	1966	12.11	12.11	2	FALSE	30.017647	30.017647	32.1	http://en.wikipedia.org/wiki/The_Sand_Pebbles_(film)	The Sand Pebbles	1966-nm-TheSandPebbles.jpg
321	1966	3.9	3.9	3	FALSE	21.693114	21.693114	32.1	http://en.wikipedia.org/wiki/The_Russians_Are_Coming,_the_Russians_Are_Coming	The Russians Are Coming, the Russians Are Coming	1966-nm-TheRussiansAreComingtheRussiansAreComing.jpg
21	1966	0.8	0.8	4	FALSE	18.8713	18.8713	32.1	http://en.wikipedia.org/wiki/Alfie_(1966_film)	Alfie	1966-nm-Alfie.jpg
54	1965	ERR 	ERR 	4	FALSE	ERR  3.5(rentals) 	ERR  3.5(rentals) 	31.2	http://en.wikipedia.org/wiki/Ship_of_Fools_(film)	Ship of Fools	1965-nm-ShipofFools.jpg
465	1965	8.2	8.2	0	TRUE	286.214286	286.214286	31.2	http://en.wikipedia.org/wiki/The_Sound_of_Music_(film)	The Sound of Music	1965-gp-TheSoundofMusic.jpg
